# 识别提示词表；格式：词条<TAB>优先级
# 来源：https://raw.githubusercontent.com/shenmin/cassotis-lexicon/029841eb409521e0a8c8c0321a9e763bcbff7b24/manifests/vertical/computing.tsv、https://raw.githubusercontent.com/thunlp/THUOCL/a30ce79d895d01ab5132a5c74c29703ff7efb4cc/data/THUOCL_IT.txt
官方网站	0.660000
尖端技术	0.660000
屏幕显示	0.660000
工程技术	0.660000
开发成本	0.660000
开发计划	0.660000
开发软件	0.660000
开始运行	0.660000
性能参数	0.660000
恶意程序	0.660000
技术创新	0.660000
技术实力	0.660000
技术开发	0.660000
技术手段	0.660000
技术指标	0.660000
技术支持	0.660000
技术水平	0.660000
技术秘密	0.660000
技术细节	0.660000
技术设备	0.660000
投影设备	0.660000
拒绝服务	0.660000
控制系统	0.660000
操作电脑	0.660000
操作程序	0.660000
敏感数据	0.660000
数字证书	0.660000
数学计算	0.660000
文件属性	0.660000
文本编辑	0.660000
智能算法	0.660000
暴力破解	0.660000
机械故障	0.660000
核心技术	0.660000
核心理念	0.660000
模拟训练	0.660000
测试通过	0.660000
特征分析	0.660000
现代科技	0.660000
电脑系统	0.660000
监测数据	0.660000
研发部门	0.660000
系统安全	0.660000
系统故障	0.660000
系统核心	0.660000
系统漏洞	0.660000
系统资源	0.660000
缓存数据	0.660000
网络拓扑	0.660000
网络攻击	0.660000
网络流量	0.660000
网络系统	0.660000
群发短信	0.660000
能源消耗	0.660000
自动检测	0.660000
虚拟世界	0.660000
计算中心	0.660000
计算成本	0.660000
计算技术	0.660000
计算机所	0.660000
计算机系	0.660000
计算结果	0.660000
计算能力	0.660000
计算速度	0.660000
设计方案	0.660000
详细信息	0.660000
身份验证	0.660000
软件产品	0.660000
逻辑思维	0.660000
逻辑推理	0.660000
键盘输入	0.660000
隐身技术	0.660000
黑客工具	0.660000
黑客攻击	0.660000
黑客程序	0.660000
主程序	0.660000
云安全	0.660000
企业盘	0.660000
信息部	0.660000
信息量	0.660000
公有云	0.660000
占用率	0.660000
反病毒	0.660000
复制到	0.660000
工程化	0.660000
服务型	0.660000
标识符	0.660000
混合云	0.660000
电脑包	0.660000
私有云	0.660000
编译成	0.660000
解释性	0.660000
运维组	0.660000
量子态	0.660000
非技术	0.660000
预运算	0.660000
竞品	0.660000
竞态	0.660000
测试数据	0.659669
SQL语句	0.659466
Java代码	0.659412
端口号	0.659316
复用	0.659083
存储空间	0.658825
重新启动	0.658787
抛出异常	0.658177
类库	0.658137
代码实现	0.658101
方法调用	0.657316
直接访问	0.656547
编程语言	0.655893
业务逻辑	0.655763
成员函数	0.655001
数据存储	0.654998
可执行	0.654449
快捷键	0.654397
字节数	0.654194
设计模式	0.654171
重定向	0.653536
调用函数	0.653075
可执行文件	0.653036
代码块	0.652910
方法名	0.652697
参考资料	0.652580
命名空间	0.651232
调用方法	0.650724
执行过程	0.650244
工具类	0.649517
for循环	0.648790
数据传输	0.648454
预处理	0.648254
获取数据	0.648145
示例代码	0.648035
文件路径	0.647361
参数传递	0.646791
重置	0.646773
新版本	0.646644
偏移量	0.646568
#include	0.646409
重命名	0.645952
i++	0.645847
跨平台	0.645528
文本文件	0.645030
%d	0.644665
工作原理	0.644625
依赖关系	0.644201
子目录	0.644195
系统调用	0.643624
类对象	0.643537
发送消息	0.643418
下划线	0.643221
浮点数	0.643147
面向对象	0.642918
日志文件	0.642824
持久化	0.642797
二维	0.642628
配置信息	0.641887
参数类型	0.641803
xml文件	0.641627
资源文件	0.641165
基本数据类型	0.641151
绝对路径	0.641016
打开文件	0.640819
自然码双拼	0.640000
云服务商	0.640000
小鹤双拼	0.640000
云厂商	0.640000
云开发	0.640000
云托管	0.640000
云架构	0.640000
云监控	0.640000
云网络	0.640000
云资源	0.640000
云迁移	0.640000
云部署	0.640000
候选窗	0.640000
后训练	0.640000
固态盘	0.640000
机械盘	0.640000
上云	0.640000
延时	0.640000
安装包	0.639624
静态变量	0.639003
应用场景	0.638750
基本类型	0.638617
迭代器	0.638331
软件开发	0.638285
类继承	0.638259
正常运行	0.637641
存储数据	0.637485
点击事件	0.637363
程序代码	0.637327
目录结构	0.637054
类型转换	0.636842
构造器	0.636736
多态	0.636730
访问权限	0.636719
二叉树	0.636147
内存地址	0.635932
内部类	0.635842
监听器	0.635266
分隔符	0.635226
数据库连接	0.635151
表名	0.634933
冒号	0.634449
十六进制	0.634402
网络连接	0.634143
#define	0.634075
修饰符	0.634041
重新编译	0.634010
开源项目	0.633883
大数据	0.633478
时间戳	0.633302
元数据	0.632914
属性设置	0.632766
输入流	0.632322
双引号	0.631918
main函数	0.631810
内存分配	0.631509
主机名	0.631453
sql语句	0.630920
用户界面	0.630801
随机数	0.630732
结果集	0.630694
数据文件	0.630203
应用层	0.630135
开发过程	0.629435
运行环境	0.629430
数据处理	0.629386
泛型	0.629096
文件大小	0.629083
输出流	0.629017
Android系统	0.629003
子节点	0.628963
输入输出	0.628961
升序	0.628804
字节码	0.628772
库文件	0.628552
十进制	0.628446
数组元素	0.628260
离线	0.627996
套接字	0.627951
Linux系统	0.627811
时间间隔	0.627264
事件处理	0.627011
.h	0.626433
单线程	0.625871
代码段	0.625737
存储过程	0.625184
